mortgage_advisor_name,consumer_1_email,consumer_2_email,consumer_1_email_validity,consumer_2_email_validity,consumer_1_name,consumer_2_name,consumer_1_phone_number,consumer_2_phone_number,consumer_1_phone_number_validity,consumer_1_dob,consumer_2_dob,property_address,mortgage_expiry_date,mortgage_start_date,mortgage_preferential_rate,mortgage_loan_amount,mortgage_property_value,mortgage_type,mortgage_payment_type,mortgage_lender,mortgage_loan_purpose,mortgage_scheme,mortgage_advisor_email,consumer_1_ID,consumer_2_ID
Olivia Joshua,refer_yesterday_important@example.com,speak_down_night@example.com,Valid,Valid,Michelle Benjamin,Darren Mark,7886398494.0,7517995714.0,Valid,1965-12-10,16/08/1933,"6 Normal Road, Colleaguebury, Briefsex S75 3FD",2021-12-17,2022-10-31,1.92,156447.0,309387.0,owner-occupied,repayment,Santander UK Plc,purchase,fixed,great_judge_relation@example.com,Michelle Benjamin_1965-12-10,Darren Mark_16/08/1933
Olivia Joshua,hour_especial_need@example.com,very_apply_much@example.com,Valid,Valid,Samuel Rebecca,Atia Christopher,7854649356.0,7582215855.0,Valid,1994-07-23,19/12/1946,"235 Policy Close, Nearcester, Onceshire CW2 5EE",2019-03-01,2023-01-31,1.69,198980.0,260386.0,owner-occupied,repayment,Nationwide BS,product-transfer,fixed,great_judge_relation@example.com,Samuel Rebecca_1994-07-23,Atia Christopher_19/12/1946
Olivia Joshua,fund_language_organize@example.com,No second consumer,Valid,No email,Kim Vijayashree,No second consumer,7514914852.0,No second consumer,Valid,1995-01-23,No second consumer,"97 Music Street, Yeston, Troubleland L35 7AG",2022-05-27,2025-09-30,2.71,293390.0,332739.8,buy-to-let,repayment,Halifax,product-transfer,fixed,great_judge_relation@example.com,Kim Vijayashree_1995-01-23,No second consumer
Olivia Joshua,christmas_plan_front@example.com,sit_equal_service@example.com,Valid,Valid,Aneta Amelia,Lucy Fatimah,7746783181.0,7838615826.0,Valid,1978-03-18,28/09/1977,"6 Wee Develop Drive, Findton, Thousandshire HD5 8RJ",2022-06-29,2025-03-31,2.35,66153.0,122475.0,owner-occupied,repayment,Nationwide BS,product-transfer,fixed,great_judge_relation@example.com,Aneta Amelia_1978-03-18,Lucy Fatimah_28/09/1977
Olivia Joshua,twenty_situate_inside@example.com,afternoon_ought_quiet@example.com,Valid,Valid,Amy Mark,Liam Ryan,7536836949.0,7889827534.0,Valid,1947-06-17,10/07/1995,"3 Roll Point Drive, Typeham, Openland TF3 5HU",2019-09-09,2022-10-31,1.51,147990.0,310000.0,owner-occupied,repayment,Accord,purchase,fixed,great_judge_relation@example.com,Amy Mark_1947-06-17,Liam Ryan_10/07/1995
Olivia Joshua,yesterday_morning_proceed@example.com,No second consumer,Valid,No email,Natalie James,No second consumer,7777995656.0,No second consumer,Valid,1949-03-12,No second consumer,"32 Minus Spend Road, Fourcester, Heatland PR25 5PR",2019-09-30,2022-12-31,2.24,179950.0,249950.0,owner-occupied,repayment,Halifax,product-transfer,fixed,great_judge_relation@example.com,Natalie James_1949-03-12,No second consumer
Olivia Joshua,whether_develop_where@example.com,relation_fly_bloke@example.com,Valid,Risky,Ashleigh Joseph,Craig Rachel,7999994963.0,7848985596.0,Valid,1933-09-07,29/01/1952,"235 Around Jump Drive, Quietham, Standsex CH4 0BS",2019-12-06,2025-03-31,1.84,134706.0,678900.0,owner-occupied,repayment,Principality BS,purchase,fixed,great_judge_relation@example.com,Ashleigh Joseph_1933-09-07,Craig Rachel_29/01/1952
Olivia Joshua,grant_wednesday_speed@example.com,labour_industry_basis@example.com,Valid,Valid,Yvonne Stacey,Paul Linda,7831367661.0,7823653239.0,Valid,1931-09-23,28/06/1934,"46 Share Rather Drive, Lockton, Takeland PR1 9RW",2019-10-01,2023-11-30,1.85,126289.0,195449.0,owner-occupied,repayment,Halifax,purchase,fixed,great_judge_relation@example.com,Yvonne Stacey_1931-09-23,Paul Linda_28/06/1934
Olivia Joshua,old_county_girl@example.com,example_yet_site@example.com,Valid,Valid,Anouska Paul,Amy Victoria,7588177953.0,7992784722.0,Valid,1931-02-20,26/05/1988,"1 Three Avenue, Typemouth, Byshire WS15 1SN",2021-12-03,2024-11-30,2.09,206996.0,220389.0,owner-occupied,repayment,Santander UK Plc,product-transfer,fixed,great_judge_relation@example.com,Anouska Paul_1931-02-20,Amy Victoria_26/05/1988
Olivia Joshua,you_cover_programme@example.com,you_cover_programme@example.com,Valid,Valid,Gary Emma,Dominic Victoria,7543782114.0,7543782114.0,Valid,1942-03-22,06/04/1959,"111 Stage Road, Pleaseworth, Christmassex CV31 2BF",2021-04-01,2022-12-31,1.39,128141.0,168995.0,owner-occupied,repayment,Paragon Bank Plc,product-transfer,fixed,great_judge_relation@example.com,Gary Emma_1942-03-22,Dominic Victoria_06/04/1959
Olivia Joshua,important_drink_blood@example.com,now_kitchen_offer@example.com,Valid,Risky,Lucy Joseph,Chantelle Stuart,7935956132.0,7833263139.0,Valid,1996-10-01,21/09/1939,"193 Standard Close, Singford, Dearshire PR7 4AF",2019-10-25,2025-04-01,2.94,525000.0,379355.6,owner-occupied,repayment,BM Solutions,purchase,fixed,great_judge_relation@example.com,Lucy Joseph_1996-10-01,Chantelle Stuart_21/09/1939
Olivia Joshua,birth_waste_along@example.com,birth_waste_along@example.com,Valid,Valid,Savina Jordan,Katherine Emily,7593216317.0,7573119556.0,Valid,1959-07-01,31/10/1959,"107 Labour Trust Drive, Againford, Plusshire PR9 8RY",2021-06-03,2023-06-30,2.13,260745.0,299995.0,owner-occupied,repayment,Nationwide BS,purchase,fixed,great_judge_relation@example.com,Savina Jordan_1959-07-01,Katherine Emily_31/10/1959
Olivia Joshua,also_step_treat@example.com,perhaps_and_too@example.com,Valid,Valid,Tristan Michael,Joseph Nicholas,7914981832.0,7774247166.0,Valid,1937-06-24,05/12/1985,"51 Necessary Close, Checkham, Careland WA8 9BG",2021-01-01,2023-06-30,1.51,165955.0,262814.0,owner-occupied,repayment,Halifax,purchase,fixed,great_judge_relation@example.com,Tristan Michael_1937-06-24,Joseph Nicholas_05/12/1985
Olivia Joshua,both_fun_busy@example.com,No second consumer,Valid,No email,Lucy David,No second consumer,7524891528.0,No second consumer,Valid,1983-05-09,No second consumer,"9 Near Road, Spendby, Actshire WR5 2SR",2021-04-16,2025-10-31,2.69,188965.0,451320.0,owner-occupied,repayment,Halifax,purchase,fixed,great_judge_relation@example.com,Lucy David_1983-05-09,No second consumer
Olivia Joshua,take_kill_face@example.com,far_character_environment@example.com,Valid,Valid,Christopher Herbert,Daniel Donato,7887965912.0,7946646164.0,Valid,1922-11-02,19/01/1937,"195 Introduce Associate Avenue, Amouth, Railshire OL9 9FP",2022-05-13,2026-08-31,0.94,135199.0,170995.0,owner-occupied,repayment,NatWest,purchase,fixed,great_judge_relation@example.com,Christopher Herbert_1922-11-02,Daniel Donato_19/01/1937
Olivia Joshua,elect_low_table@example.com,choice_woman_expense@example.com,Risky,Valid,Onkar Kirsty,Damien Kiran,7516758139.0,7922376343.0,Valid,1984-12-14,07/01/1985,"90 Not Drive, Appointby, Germanyshire SY1 4FB",2022-04-01,2024-04-01,1.97,107050.0,244995.0,owner-occupied,repayment,Skipton BS,purchase,fixed,great_judge_relation@example.com,Onkar Kirsty_1984-12-14,Damien Kiran_07/01/1985
Olivia Joshua,link_definite_discuss@example.com,equal_sort_beat@example.com,Valid,Valid,Shaun Darren,Benjamin Laura,7512349493.0,7943342155.0,Valid,1937-03-19,07/07/1959,"138 Right Offer Avenue, Notebury, Stagesex CA15 7EZ",2021-01-28,2022-11-30,1.99,131090.0,314995.0,owner-occupied,repayment,Halifax,purchase,fixed,great_judge_relation@example.com,Shaun Darren_1937-03-19,Benjamin Laura_07/07/1959
Olivia Joshua,still_listen_do@example.com,No second consumer,Valid,No email,Atindriya Meliha,No second consumer,7853695789.0,No second consumer,Valid,1960-11-25,No second consumer,"121 One Road, Keybury, Crossland L14 7AX",2019-12-13,2024-04-01,1.91,219266.0,230750.0,owner-occupied,repayment,Leeds BS,purchase,fixed,great_judge_relation@example.com,Atindriya Meliha_1960-11-25,No second consumer
Olivia Joshua,video_during_match@example.com,two_tend_son@example.com,Valid,Risky,Simon Darren,Fatima Rebecca,7554942516.0,7521225916.0,Valid,1950-08-23,20/06/1987,"108 Shoot Summer Street, Singstead, Expenseshire BB7 2RJ",2021-04-01,2023-02-28,2.5,162495.0,231378.0,owner-occupied,repayment,NatWest,product-transfer,fixed,great_judge_relation@example.com,Simon Darren_1950-08-23,Fatima Rebecca_20/06/1987
Olivia Joshua,apart_rather_base@example.com,No second consumer,Valid,No email,Helen Amy,No second consumer,7833775722.0,No second consumer,Valid,1931-11-22,No second consumer,"5 Look Street, Whichton, Treatland PR25 3NX",2022-01-24,2024-02-29,2.69,145000.0,272995.0,owner-occupied,repayment,Principality BS,product-transfer,fixed,great_judge_relation@example.com,Helen Amy_1931-11-22,No second consumer
Olivia Joshua,show_change_party@example.com,No second consumer,Valid,No email,Alexander Jennifer,No second consumer,7985298521.0,No second consumer,Valid,1958-06-16,No second consumer,"213 Argue Drive, Regardby, Balancesex WA9 5RG",2018-11-19,2026-02-01,1.49,116450.0,299995.0,owner-occupied,repayment,Leeds BS,purchase,fixed,great_judge_relation@example.com,Alexander Jennifer_1958-06-16,No second consumer
Olivia Joshua,figure_morning_include@example.com,agent_wood_child@example.com,Valid,Valid,Niloufar Stuart,Scott Ammar,7943585478.0,7986733451.0,Valid,1934-02-17,23/12/1967,"259 Contact Road, Incomeworth, Chairland WA4 1GN",2021-08-27,2023-03-31,2.37,111705.0,375000.0,buy-to-let,repayment,Nationwide BS,product-transfer,fixed,great_judge_relation@example.com,Niloufar Stuart_1934-02-17,Scott Ammar_23/12/1967
Olivia Joshua,private_city_follow@example.com,milk_and_available@example.com,Valid,Risky,Keelie Erin,Ionela-Cristina Simona,7924757512.0,7887765915.0,Valid,1923-03-15,08/04/1975,"3 Settle Sound Street, Quarterbury, Yousex ST19 5PE",2021-01-29,2025-10-31,4.08,238495.0,277750.0,owner-occupied,repayment,NatWest,purchase,fixed,great_judge_relation@example.com,Keelie Erin_1923-03-15,Ionela-Cristina Simona_08/04/1975
Olivia Joshua,evidence_east_grand@example.com,half_guy_reckon@example.com,Valid,Valid,Joshua Rachel,Sophie Thomas,7931254772.0,7882586132.0,Valid,1987-11-07,30/08/1944,"39 Clothe Street, Telephonemouth, Ordersex M29 8SP",2021-12-17,2025-05-31,2.24,85850.0,199750.0,owner-occupied,repayment,Nationwide BS,purchase,fixed,great_judge_relation@example.com,Joshua Rachel_1987-11-07,Sophie Thomas_30/08/1944
Olivia Joshua,weigh_quick_goodbye@example.com,the_worry_non@example.com,Valid,Valid,Christopher David,Nicola Stephen,7955132412.0,7826838195.0,Valid,1942-12-14,05/10/1947,"6 Mister Bus Avenue, Movecester, Visitland SK7 3LG",2021-04-30,2027-02-28,1.19,141737.0,207995.0,owner-occupied,repayment,NatWest,purchase,fixed,great_judge_relation@example.com,Christopher David_1942-12-14,Nicola Stephen_05/10/1947
Olivia Joshua,weigh_quick_goodbye@example.com,the_worry_non@example.com,Valid,Valid,Christopher David,Nicola Stephen,7955132412.0,7826838195.0,Valid,1942-12-14,05/10/1947,"6 Mister Bus Avenue, Movecester, Visitland SK7 3LG",2021-04-12,2024-05-31,2.03,149200.0,254995.0,owner-occupied,repayment,Santander UK Plc,purchase,fixed,great_judge_relation@example.com,Christopher David_1942-12-14,Nicola Stephen_05/10/1947
Olivia Joshua,park_drop_equal@example.com,odd_hear_appoint@example.com,Valid,Valid,Shane Rhian,Richard David,7912966581.0,7575353597.0,Valid,1922-03-21,28/12/1937,"95 Possible Perhaps Close, Pricestead, Universitysex PR25 5AP",2018-04-27,2024-04-30,1.74,165745.0,310077.0,owner-occupied,repayment,Nationwide BS,remortgage,fixed,great_judge_relation@example.com,Shane Rhian_1922-03-21,Richard David_28/12/1937
Olivia Joshua,chairman_god_thirty@example.com,deep_stage_talk@example.com,Valid,Valid,Christian Sophie,Christopher Sandra,7587781256.0,7957683164.0,Valid,1950-02-17,11/06/1957,"1 Load Drive, Freemouth, Churchsex WA7 1GX",2019-11-22,2024-02-02,1.99,157250.0,281753.0,owner-occupied,repayment,Barclays Bank,product-transfer,fixed,great_judge_relation@example.com,Christian Sophie_1950-02-17,Christopher Sandra_11/06/1957
Olivia Joshua,knock_admit_church@example.com,knock_admit_church@example.com,Valid,Valid,David Emily,Vijit Sarah,7795236365.0,7583264798.0,Valid,1940-03-22,14/09/1978,"151 Surprise Road, Wonderworth, Putshire SY14 7FB",2021-02-26,2023-06-30,2.49,77775.0,263752.6,owner-occupied,repayment,Santander UK Plc,product-transfer,fixed,great_judge_relation@example.com,David Emily_1940-03-22,Vijit Sarah_14/09/1978
Olivia Joshua,regard_music_man@example.com,hell_wednesday_divide@example.com,Valid,Valid,Caroline Marco,Jack Philip,7817147962.0,7894328735.0,Valid,1954-09-06,22/08/1928,"168 Busy Possible Drive, Onlycester, Radioland M28 1ZQ",2022-03-24,2023-04-30,2.69,111970.0,400000.0,owner-occupied,repayment,Virgin Money,purchase,fixed,great_judge_relation@example.com,Caroline Marco_1954-09-06,Jack Philip_22/08/1928
Olivia Joshua,student_concern_old@example.com,figure_thursday_kill@example.com,Valid,Valid,Madison Ryan,Adewale Ionela-Cristina,7916486141.0,7595676714.0,Valid,1976-02-23,26/03/1939,"66 Bloke Perfect Road, Briefton, Bitsex ST7 2ZJ",2021-12-17,2023-05-31,1.78,192460.0,223950.0,owner-occupied,repayment,Halifax,purchase,fixed,great_judge_relation@example.com,Madison Ryan_1976-02-23,Adewale Ionela-Cristina_26/03/1939
Olivia Joshua,usual_history_argue@example.com,No second consumer,Valid,No email,Sarah Alison,No second consumer,7519465849.0,No second consumer,Valid,1947-12-28,No second consumer,"119 Both Yet Close, Perstead, Howshire M29 7ST",2022-07-01,2024-07-02,1.79,117750.0,301504.4,owner-occupied,repayment,Santander UK Plc,product-transfer,fixed,great_judge_relation@example.com,Sarah Alison_1947-12-28,No second consumer
Olivia Joshua,must_standard_perfect@example.com,keep_nine_tea@example.com,Valid,Valid,Graham Paul,Bobby Nicholas,7578743871.0,7935396121.0,Valid,1949-04-20,23/02/1948,"5 Politic Avenue, Fairham, Otherwiseshire CW1 4GJ",2021-12-10,2025-04-30,1.99,158000.0,230000.0,owner-occupied,repayment,NatWest,purchase,fixed,great_judge_relation@example.com,Graham Paul_1949-04-20,Bobby Nicholas_23/02/1948
Olivia Joshua,condition_quiet_expense@example.com,agree_worth_study@example.com,Valid,Valid,Jonathan Matthew,Lucy Martyn,7777679386.0,7513981264.0,Valid,1933-11-18,17/07/1963,"5 Boat Sex Close, Alwayston, Simpleshire WV10 6EG",2021-04-01,2025-01-31,2.04,489749.0,379355.6,owner-occupied,repayment,Halifax,purchase,fixed,great_judge_relation@example.com,Jonathan Matthew_1933-11-18,Lucy Martyn_17/07/1963
Olivia Joshua,allow_wall_chair@example.com,hang_keep_early@example.com,Valid,Valid,Neil Christian,Irfan Zehra,7586919832.0,7534782691.0,Valid,1954-08-20,13/04/1980,"30 Fast Street, Rathercester, Scienceland TF10 7FS",2021-10-15,2026-01-31,3.83,166495.0,207000.0,owner-occupied,repayment,Barclays Bank,purchase,fixed,great_judge_relation@example.com,Neil Christian_1954-08-20,Irfan Zehra_13/04/1980
Olivia Joshua,make_left_yes@example.com,make_left_yes@example.com,Valid,Valid,Opeyemi Kirsty,George Alice,7874872977.0,7772548445.0,Valid,1983-06-21,27/07/1989,"9 Community Avenue, Musicby, Imagineland CW11 1EW",2019-11-22,2023-08-31,1.95,175999.0,217529.0,owner-occupied,repayment,Leeds BS,purchase,fixed,great_judge_relation@example.com,Opeyemi Kirsty_1983-06-21,George Alice_27/07/1989
Olivia Joshua,friend_round_strike@example.com,thirty_draw_express@example.com,Valid,Valid,Konrad Bobbie-Jayne,Chloe Emily,7966412733.0,7835392194.0,Valid,1969-08-20,20/04/1987,"9 War Cup Drive, Timebury, Closeshire SY1 4FB",2021-08-06,2022-09-30,2.19,53000.0,203875.0,buy-to-let,repayment,Halifax,purchase,fixed,great_judge_relation@example.com,Konrad Bobbie-Jayne_1969-08-20,Chloe Emily_20/04/1987
Olivia Joshua,pressure_five_hot@example.com,No second consumer,Valid,No email,Hemant Amie,No second consumer,7785479977.0,No second consumer,Valid,1923-12-06,No second consumer,"209 Condition Close, Majormouth, Askland S75 1AR",2019-04-02,2024-12-31,2.05,84075.0,273317.8,owner-occupied,repayment,Precise Mortgages,purchase,fixed,great_judge_relation@example.com,Hemant Amie_1923-12-06,No second consumer
Olivia Joshua,system_exercise_contract@example.com,No second consumer,Valid,No email,Sarah Catherine,No second consumer,7954347641.0,No second consumer,Valid,1953-06-30,No second consumer,"107 Sudden Avenue, Haveby, Publicsex B70 0LX",2018-12-10,2025-03-31,2.14,242494.0,279995.0,owner-occupied,repayment,NatWest,purchase,fixed,great_judge_relation@example.com,Sarah Catherine_1953-06-30,No second consumer
Olivia Joshua,decide_closes_check@example.com,No second consumer,Valid,No email,Fay Emma,No second consumer,7794318984.0,No second consumer,Valid,1920-03-06,No second consumer,"166 Might Street, Placeford, Otherwiseshire M43 6FR",2022-06-01,2024-07-31,2.14,248274.0,249021.6,owner-occupied,repayment,Halifax,purchase,fixed,great_judge_relation@example.com,Fay Emma_1920-03-06,No second consumer
Olivia Joshua,out_glass_leg@example.com,stuff_clock_basis@example.com,Valid,Valid,Oliver Nicola,Hannah Darren,7884871472.0,7896977993.0,Valid,1938-03-27,26/08/1957,"16 Policy Avenue, Strikestead, Findland CW9 8FE",2022-04-14,2027-07-31,1.99,61753.0,439995.0,owner-occupied,repayment,NatWest,purchase,fixed,great_judge_relation@example.com,Oliver Nicola_1938-03-27,Hannah Darren_26/08/1957
Olivia Joshua,equal_final_office@example.com,supply_wee_as@example.com,Valid,Valid,Friday Ross,Tara Lucy,7543934771.0,7748831459.0,Valid,1962-04-18,10/08/1926,"41 Late Road, Againstton, Poorshire LS27 8YS",2021-07-08,2025-03-31,2.29,131250.0,169263.0,owner-occupied,repayment,Halifax,purchase,fixed,great_judge_relation@example.com,Friday Ross_1962-04-18,Tara Lucy_10/08/1926
Olivia Joshua,wish_when_nice@example.com,on_type_once@example.com,Valid,Valid,Peter Katie,Pao Stephanie,7555699352.0,7567716517.0,Valid,1927-06-21,13/02/1921,"280 Elect Street, Sciencecester, Pushland LS18 4GQ",2022-06-30,2023-12-31,1.84,212000.0,215000.0,owner-occupied,repayment,Santander UK Plc,purchase,fixed,great_judge_relation@example.com,Peter Katie_1927-06-21,Pao Stephanie_13/02/1921
Olivia Joshua,interest_what_pardon@example.com,No second consumer,Risky,No email,Amy Paul,No second consumer,7899612849.0,No second consumer,Valid,1959-07-24,No second consumer,"100 France Project Street, Bestby, Discussland DE15 9PB",2018-10-12,2024-03-01,2.1,149995.0,160000.0,owner-occupied,repayment,Leeds BS,purchase,fixed,great_judge_relation@example.com,Amy Paul_1959-07-24,No second consumer
Olivia Joshua,woman_record_glass@example.com,give_might_wednesday@example.com,Valid,Valid,Sarah Benjamin,Michele Patricia,7934299664.0,7983665644.0,Valid,1935-03-02,11/04/1973,"8 Add Close, Redbury, Workland M28 3UQ",2021-07-27,2022-07-31,2.15,163705.0,253993.8,owner-occupied,repayment,Nationwide BS,purchase,fixed,great_judge_relation@example.com,Sarah Benjamin_1935-03-02,Michele Patricia_11/04/1973
Olivia Joshua,test_site_feel@example.com,provide_contact_quality@example.com,Valid,Valid,Mia Helen,Hollie Sharon,7596697998.0,7798275754.0,Valid,1960-01-26,18/09/1943,"174 Student Press Close, Redton, Succeedsex S26 2HB",2021-12-17,2027-03-31,1.79,210663.0,223054.2,owner-occupied,repayment,Santander UK Plc,product-transfer,fixed,great_judge_relation@example.com,Mia Helen_1960-01-26,Hollie Sharon_18/09/1943
Olivia Joshua,process_mention_supply@example.com,No second consumer,Valid,No email,Carl Andrew,No second consumer,7872531645.0,No second consumer,Valid,1950-02-21,No second consumer,"184 Right Avenue, Minusstead, Trustland L40 7AD",2018-05-04,2025-01-31,2.52,266996.0,312487.0,owner-occupied,repayment,Halifax,purchase,fixed,great_judge_relation@example.com,Carl Andrew_1950-02-21,No second consumer
Olivia Joshua,friend_encourage_unless@example.com,add_box_supply@example.com,Valid,Valid,Jason Nicky,Thomas Lauren,7981965729.0,7973376494.0,Valid,1969-04-28,05/01/1966,"16 Study Question Road, Diestead, Prettyshire WA7 1EB",2019-07-04,2022-09-30,1.62,224496.0,352567.8,owner-occupied,repayment,Nationwide BS,purchase,fixed,great_judge_relation@example.com,Jason Nicky_1969-04-28,Thomas Lauren_05/01/1966
